_id,Province_E,Province,Disposal name,Address,Operator Name,Latitude,longitude,Disposal Process,area(m^3),Disposal Process group
104,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.นาปรัง หมู่7,ม.7  ต.นาปรัง อ.ปง จ.พะเยา 56140,อบต.นาปรัง,19.1110,100.1957,เทกอง,8000.0,Dumping
105,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.นาปรัง หมู่3, ม.3  ต.นาปรัง อ.ปง จ.พะเยา 56140,อบต.นาปรัง,19.1143,100.171,เทกอง,8000.0,Dumping
106,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่9,บ้านแม่ทาย ม.9  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.2818,100.3171,เทกอง,1600.0,Dumping
107,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย ทต.สบบง,ม.3  ต.สบบง อ.ภูซาง จ.พะเยา 56110,ทต.สบบง,19.5803,100.256,เทกอง,11200.0,Dumping
108,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่1,ม.1  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.5872,100.3392,เทกอง,800.0,Dumping
109,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.สระ หมู่1,ม.1  ต.สระ อ.เชียงม่วน จ.พะเยา 56160,อบต.สระ ,19.0239,100.2964,เทกอง,6400.0,Dumping
110,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.สระ หมู่2,ม.2  ต.สระ อ.เชียงม่วน จ.พะเยา 56160,อบต.สระ ,19.0020,100.2682,เทกอง,9600.0,Dumping
111,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.สระ หมู่7,ม.7  ต.สระ อ.เชียงม่วน จ.พะเยา 56160,อบต.สระ ,19.0114,100.2689,เทกอง,6400.0,Dumping
112,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.สระ หมู่10,ม.10  ต.สระ อ.เชียงม่วน จ.พะเยา 56160,อบต.สระ ,18.9293,100.2261,เทกอง,6400.0,Dumping
113,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย ทต.ดงเจน,ม.9  ต.ดงเจน อ.ภูกามยาว จ.พะเยา 56000,ทต.ดงเจน,19.2492,99.9676,เทกอง,40000.0,Dumping
114,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย ทต.หงส์หิน หมู่7,ม.7  ต.หงส์หิน อ.จุน จ.พะเยา 56150,ทต.หงส์หิน,19.5374,100.0937,เทกอง,6000.0,Dumping
115,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.งิม หมู่1,บ้านทุ่งแต ม.1  ต.งิม อ.ปง จ.พะเยา 56140,อบต.งิม,19.3122,100.3371,เทกอง,1600.0,Dumping
116,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.งิม หมู่7,ดอยผีปันน้ำ  ม.7  ต.งิม อ.ปง จ.พะเยา 56140,อบต.งิม,19.1380,100.3188,เทกอง,1600.0,Dumping
117,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.งิม หมู่12,หลังวัด  ม.12  ต.งิม อ.ปง จ.พะเยา 56140,อบต.งิม,19.3101,100.3233,เทกอง,1600.0,Dumping
118,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.งิม หมู่16,ม.16  ต.งิม อ.ปง จ.พะเยา 56140,อบต.งิม,19.3306,100.3554,เทกอง,1600.0,Dumping
119,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่10,บ้านหนองขวาง  ม.10  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.1891,100.3151,เทกอง,404.0,Dumping
120,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่8,บ้านป่าแพะ  ม.8  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.1960,100.3148,เทกอง,400.0,Dumping
121,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่4,บ้านหล่าย  ม.4  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.2077,100.3192,เทกอง,400.0,Dumping
122,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่3,บ้านดอนไชยป่าแขม  ม.3  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.2134,100.3728,เทกอง,400.0,Dumping
123,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่2,ม.2  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.5987,100.3826,เทกอง,1280.0,Dumping
124,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่3,ม.3  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.5697,100.3858,เทกอง,1280.0,Dumping
125,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่4,ม.4  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.5950,100.3799,เทกอง,3200.0,Dumping
126,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่6,ม.6  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.6074,100.3901,เทกอง,1600.0,Dumping
127,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่7,ม.7  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.6078,100.3902,เทกอง,1600.0,Dumping
128,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่8,ม.8  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.6074,100.3951,เทกอง,1600.0,Dumping
129,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งกล้วย หมู่9,ม.9  ต.ทุ่งกล้วย อ.ภูซาง จ.พะเยา 56110,อบต.ทุ่งกล้วย,19.5977,100.386,เทกอง,3200.0,Dumping
130,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.บ้านมาง หมู่7,ม.7  ต.บ้านมาง อ.เชียงม่วน จ.พะเยา 56160,อบต.บ้านมาง,0,0.0,เทกอง,800.0,Dumping
131,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.บ้านมาง หมู่6,ม.6  ต.บ้านมาง อ.เชียงม่วน จ.พะเยา 56160,อบต.บ้านมาง,0,0.0,เทกอง,800.0,Dumping
132,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.บ้านมาง หมู่5,ม.5  ต.บ้านมาง อ.เชียงม่วน จ.พะเยา 56160,อบต.บ้านมาง,0,0.0,เทกอง,800.0,Dumping
133,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่7,บ้านฝายแก้ว  ม.7  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.2122,100.3227,เทกอง,400.0,Dumping
134,Phayao,พะเยา,สถานที่กำจัดขยะมูลฝอย อบต.ออย หมู่5,บ้านต้นฝาง  ม.5  ต.ออย อ.ปง จ.พะเยา 56140,อบต.ออย,19.2175,100.3349,เทกอง,404.0,Dumping
135,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย ทม.น่าน,บ้านห้วยส้มป่อย  ม.2 ถ.น่านทุ่งช้าง ต.ผาสิงห์ อ.เมืองน่าน จ.น่าน 55000,ทม.น่าน,18.8317,100.7561,ฝังกลบ,96000.0,Landfilling
136,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย ทต.พระพุทธบาทเชียงคาน หมู่5 (บ้านไฮหลวง),บ้านไฮหลวง ม.5  ต.พระพุทธบาท อ.เชียงกลาง จ.น่าน 55160,ทต.พระพุทธบาทเชียงคาน,19.2797,100.8476,เทกอง,8400.0,Dumping
137,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย ทต.พระพุทธบาทเชียงคาน หมู่8 (บ้านเหล่า),บ้านเหล่า ม.8  ต.พระพุทธบาท อ.เชียงกลาง จ.น่าน 55160,ทต.พระพุทธบาทเชียงคาน,19.2530,100.8367,เทกอง,4000.0,Dumping
138,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย ทต.พระพุทธบาทเชียงคาน หมู่9 (บ้านอ้อ),บ้านอ้อ  ม.9  ต.พระพุทธบาท อ.เชียงกลาง จ.น่าน 55160,ทต.พระพุทธบาทเชียงคาน,19.2477,100.8238,เทกอง,8000.0,Dumping
139,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย ทต.ขึ่ง,บ้านขึ่งใต้ ม.6  ต.ขึ่ง อ.เวียงสา จ.น่าน 55110,ทต.ขึ่ง,18.5287,100.7854,เทกอง,2400.0,Dumping
140,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย อบต.น้ำมวบ หมู่1,บ้านหาดไร่  ม.1  ต.น้ำมวบ อ.เวียงสา จ.น่าน 55110,อบต.น้ำมวบ,18.5505,100.928,เทกอง,1600.0,Dumping
141,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย อบต.ทุ่งศรีทอง หมู่2,บ้านทุ่งเจริญ  ม.2  ต.ทุ่งศรีทอง อ.เวียงสา จ.น่าน 55110,อบต.ทุ่งศรีทอง,18.3866,100.9774,เทกอง,1600.0,Dumping
142,Nan,น่าน,สถานที่กำจัดขยะมูลฝอย ทต.ท่าวังผา,บ้านท่าวังผา ศูนย์การจัดการสิ่งแวดล้อม  ม.6  ต.ท่าวังผา อ.ท่าวังผา จ.น่าน 55140,ทต.ท่าวังผา,19.1112,100.8341,ผสมผสาน,160000.0,Transfer & Mixed Methods
