Solid waste,Province,Unit Measure,TIME_PERIOD,OBS_VALUE
Accumulated solid waste,Songkhla,Tonnes,2564,4041.0
Accumulated solid waste,Songkhla,Tonnes,2565,141870.0
Recycled solid waste,Surin,Tons per day,2556,28.12
Recycled solid waste,Surin,Tons per day,2557,40.0
Recycled solid waste,Surin,Tons per day,2558,36.0
Recycled solid waste,Surin,Tons per day,2559,202.28
Recycled solid waste,Surin,Tons per day,2560,461.0
Recycled solid waste,Surin,Tons per day,2561,478.14
Recycled solid waste,Surin,Tons per day,2562,771.77
Recycled solid waste,Surin,Tons per day,2563,766.7
Recycled solid waste,Surin,Tons per day,2564,734.0
Recycled solid waste,Surin,Tons per day,2565,750.0
Recycled solid waste,Samut Sakhon,Tons per day,2556,106.91
Recycled solid waste,Samut Sakhon,Tons per day,2557,140.0
Recycled solid waste,Samut Sakhon,Tons per day,2558,167.0
Recycled solid waste,Samut Sakhon,Tons per day,2559,113.46
Recycled solid waste,Samut Sakhon,Tons per day,2560,587.0
Recycled solid waste,Samut Sakhon,Tons per day,2561,476.8
Recycled solid waste,Samut Sakhon,Tons per day,2562,650.34
Recycled solid waste,Samut Sakhon,Tons per day,2563,72.1
Recycled solid waste,Samut Sakhon,Tons per day,2564,64.0
Recycled solid waste,Samut Sakhon,Tons per day,2565,150.0
Improperly disposed solid waste,Chai Nat,Tons per day,2556,183.22
Improperly disposed solid waste,Chai Nat,Tons per day,2557,332.0
Improperly disposed solid waste,Chai Nat,Tons per day,2558,135.0
Improperly disposed solid waste,Chai Nat,Tons per day,2559,133.07
Improperly disposed solid waste,Chai Nat,Tons per day,2560,86.0
Improperly disposed solid waste,Chai Nat,Tons per day,2561,95.52
Improperly disposed solid waste,Chai Nat,Tons per day,2562,43.85
Improperly disposed solid waste,Chai Nat,Tons per day,2563,102.0
Improperly disposed solid waste,Chai Nat,Tons per day,2564,67.0
Improperly disposed solid waste,Chai Nat,Tons per day,2565,73.0
Improperly disposed solid waste,Chon Buri,Tons per day,2556,1001.55
Improperly disposed solid waste,Chon Buri,Tons per day,2557,1170.0
Improperly disposed solid waste,Chon Buri,Tons per day,2558,1211.0
Improperly disposed solid waste,Chon Buri,Tons per day,2559,1358.32
Improperly disposed solid waste,Chon Buri,Tons per day,2560,219.0
Improperly disposed solid waste,Chon Buri,Tons per day,2561,1155.45
Improperly disposed solid waste,Chon Buri,Tons per day,2562,684.84
Improperly disposed solid waste,Chon Buri,Tons per day,2563,1024.0
Improperly disposed solid waste,Chon Buri,Tons per day,2564,423.0
Improperly disposed solid waste,Chon Buri,Tons per day,2565,487.0
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2556,1898.82
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2557,1845.0
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2558,1781.0
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2559,1220.97
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2560,792.0
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2561,901.07
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2562,1058.0
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2563,930.8
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2564,586.0
Improperly disposed solid waste,Nakhon Ratchasima,Tons per day,2565,648.0
Improperly disposed solid waste,Surin,Tons per day,2556,1189.41
Improperly disposed solid waste,Surin,Tons per day,2557,1194.0
Improperly disposed solid waste,Surin,Tons per day,2558,1201.0
Improperly disposed solid waste,Surin,Tons per day,2559,1031.28
Improperly disposed solid waste,Surin,Tons per day,2560,705.0
Improperly disposed solid waste,Surin,Tons per day,2561,717.96
Improperly disposed solid waste,Surin,Tons per day,2562,463.51
Improperly disposed solid waste,Surin,Tons per day,2563,283.7
Improperly disposed solid waste,Surin,Tons per day,2564,350.0
Improperly disposed solid waste,Surin,Tons per day,2565,360.0
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2556,498.17
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2557,542.0
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2558,547.0
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2559,505.94
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2560,366.0
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2561,353.08
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2562,156.98
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2563,98.0
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2564,101.0
Improperly disposed solid waste,Nakhon Sawan,Tons per day,2565,142.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2556,11335.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2557,10800.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2558,11500.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2559,11530.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2560,13327.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2561,13240.49
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2562,13583.48
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2563,12281.7
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2564,12214.0
Generated solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2565,12890.0
Generated solid waste,Chon Buri,Tons per day,2556,2349.89
Generated solid waste,Chon Buri,Tons per day,2557,2398.0
Generated solid waste,Chon Buri,Tons per day,2558,2487.0
Generated solid waste,Chon Buri,Tons per day,2559,2619.72
Generated solid waste,Chon Buri,Tons per day,2560,2547.0
Generated solid waste,Chon Buri,Tons per day,2561,2591.03
Generated solid waste,Chon Buri,Tons per day,2562,2909.86
Generated solid waste,Chon Buri,Tons per day,2563,2683.7
Generated solid waste,Chon Buri,Tons per day,2564,2750.0
Generated solid waste,Chon Buri,Tons per day,2565,3107.0
Generated solid waste,Mukdahan,Tons per day,2556,320.21
Generated solid waste,Mukdahan,Tons per day,2557,180.0
Generated solid waste,Mukdahan,Tons per day,2558,179.0
Generated solid waste,Mukdahan,Tons per day,2559,179.96
Generated solid waste,Mukdahan,Tons per day,2560,125.0
Generated solid waste,Mukdahan,Tons per day,2561,334.64
Generated solid waste,Mukdahan,Tons per day,2562,334.64
Generated solid waste,Mukdahan,Tons per day,2563,222.3
Generated solid waste,Mukdahan,Tons per day,2564,246.0
Generated solid waste,Mukdahan,Tons per day,2565,260.0
Generated solid waste,Lamphun,Tons per day,2556,397.17
Generated solid waste,Lamphun,Tons per day,2557,386.0
Generated solid waste,Lamphun,Tons per day,2558,402.0
Generated solid waste,Lamphun,Tons per day,2559,402.67
Generated solid waste,Lamphun,Tons per day,2560,385.0
Generated solid waste,Lamphun,Tons per day,2561,412.16
Generated solid waste,Lamphun,Tons per day,2562,230.72
Generated solid waste,Lamphun,Tons per day,2563,265.6
Generated solid waste,Lamphun,Tons per day,2564,280.0
Generated solid waste,Lamphun,Tons per day,2565,296.0
Generated solid waste,Nakhon Sawan,Tons per day,2556,1084.37
Generated solid waste,Nakhon Sawan,Tons per day,2557,1108.0
Generated solid waste,Nakhon Sawan,Tons per day,2558,1131.0
Generated solid waste,Nakhon Sawan,Tons per day,2559,1012.79
Generated solid waste,Nakhon Sawan,Tons per day,2560,885.0
Generated solid waste,Nakhon Sawan,Tons per day,2561,894.0
Generated solid waste,Nakhon Sawan,Tons per day,2562,756.09
Generated solid waste,Nakhon Sawan,Tons per day,2563,787.9
Generated solid waste,Nakhon Sawan,Tons per day,2564,815.0
Generated solid waste,Nakhon Sawan,Tons per day,2565,836.0
Generated solid waste,Kamphaeng Phet,Tons per day,2556,669.75
Generated solid waste,Kamphaeng Phet,Tons per day,2557,712.0
Generated solid waste,Kamphaeng Phet,Tons per day,2558,703.0
Generated solid waste,Kamphaeng Phet,Tons per day,2559,671.99
Generated solid waste,Kamphaeng Phet,Tons per day,2560,395.0
Generated solid waste,Kamphaeng Phet,Tons per day,2561,417.84
Generated solid waste,Kamphaeng Phet,Tons per day,2562,415.39
Generated solid waste,Kamphaeng Phet,Tons per day,2563,529.1
Generated solid waste,Kamphaeng Phet,Tons per day,2564,543.0
Generated solid waste,Kamphaeng Phet,Tons per day,2565,514.0
Generated solid waste,Narathiwat,Tons per day,2556,711.07
Generated solid waste,Narathiwat,Tons per day,2557,736.0
Generated solid waste,Narathiwat,Tons per day,2558,851.0
Generated solid waste,Narathiwat,Tons per day,2559,747.93
Generated solid waste,Narathiwat,Tons per day,2560,753.0
Generated solid waste,Narathiwat,Tons per day,2561,745.29
Generated solid waste,Narathiwat,Tons per day,2562,742.53
Generated solid waste,Narathiwat,Tons per day,2563,744.5
Generated solid waste,Narathiwat,Tons per day,2564,745.0
Generated solid waste,Narathiwat,Tons per day,2565,725.0
Properly disposed solid waste,Chai Nat,Tons per day,2556,56.4
Properly disposed solid waste,Chai Nat,Tons per day,2557,3.0
Properly disposed solid waste,Chai Nat,Tons per day,2558,75.0
Properly disposed solid waste,Chai Nat,Tons per day,2559,88.4
Properly disposed solid waste,Chai Nat,Tons per day,2560,113.0
Properly disposed solid waste,Chai Nat,Tons per day,2561,104.59
Properly disposed solid waste,Chai Nat,Tons per day,2562,73.66
Properly disposed solid waste,Chai Nat,Tons per day,2563,60.0
Properly disposed solid waste,Chai Nat,Tons per day,2564,93.0
Properly disposed solid waste,Chai Nat,Tons per day,2565,80.0
Properly disposed solid waste,Sakon Nakhon,Tons per day,2556,163.26
Properly disposed solid waste,Sakon Nakhon,Tons per day,2557,160.0
Properly disposed solid waste,Sakon Nakhon,Tons per day,2558,144.0
Properly disposed solid waste,Sakon Nakhon,Tons per day,2559,109.46
Properly disposed solid waste,Sakon Nakhon,Tons per day,2560,138.0
Properly disposed solid waste,Sakon Nakhon,Tons per day,2561,117.69
Properly disposed solid waste,Sakon Nakhon,Tons per day,2562,117.55
Properly disposed solid waste,Sakon Nakhon,Tons per day,2563,123.0
Properly disposed solid waste,Sakon Nakhon,Tons per day,2564,123.0
Properly disposed solid waste,Sakon Nakhon,Tons per day,2565,130.0
Properly disposed solid waste,Mukdahan,Tons per day,2556,78.8
Properly disposed solid waste,Mukdahan,Tons per day,2557,70.0
Properly disposed solid waste,Mukdahan,Tons per day,2558,69.0
Properly disposed solid waste,Mukdahan,Tons per day,2559,70.92
Properly disposed solid waste,Mukdahan,Tons per day,2560,74.0
Properly disposed solid waste,Mukdahan,Tons per day,2561,0.0
Properly disposed solid waste,Mukdahan,Tons per day,2562,0.0
Properly disposed solid waste,Mukdahan,Tons per day,2563,0.0
Properly disposed solid waste,Mukdahan,Tons per day,2564,0.0
Properly disposed solid waste,Mukdahan,Tons per day,2565,0.0
Properly disposed solid waste,Chiang Rai,Tons per day,2556,402.95
Properly disposed solid waste,Chiang Rai,Tons per day,2557,300.0
Properly disposed solid waste,Chiang Rai,Tons per day,2558,265.0
Properly disposed solid waste,Chiang Rai,Tons per day,2559,274.4
Properly disposed solid waste,Chiang Rai,Tons per day,2560,453.0
Properly disposed solid waste,Chiang Rai,Tons per day,2561,407.13
Properly disposed solid waste,Chiang Rai,Tons per day,2562,193.88
Properly disposed solid waste,Chiang Rai,Tons per day,2563,203.0
Properly disposed solid waste,Chiang Rai,Tons per day,2564,170.0
Properly disposed solid waste,Chiang Rai,Tons per day,2565,160.0
Properly disposed solid waste,Nakhon Sawan,Tons per day,2556,312.64
Properly disposed solid waste,Nakhon Sawan,Tons per day,2557,316.0
Properly disposed solid waste,Nakhon Sawan,Tons per day,2558,334.0
Properly disposed solid waste,Nakhon Sawan,Tons per day,2559,279.22
Properly disposed solid waste,Nakhon Sawan,Tons per day,2560,419.0
Properly disposed solid waste,Nakhon Sawan,Tons per day,2561,418.91
Properly disposed solid waste,Nakhon Sawan,Tons per day,2562,378.52
Properly disposed solid waste,Nakhon Sawan,Tons per day,2563,336.0
Properly disposed solid waste,Nakhon Sawan,Tons per day,2564,361.0
Properly disposed solid waste,Nakhon Sawan,Tons per day,2565,304.0
Properly disposed solid waste,Trang,Tons per day,2556,23.9
Properly disposed solid waste,Trang,Tons per day,2557,21.0
Properly disposed solid waste,Trang,Tons per day,2558,21.0
Properly disposed solid waste,Trang,Tons per day,2559,117.02
Properly disposed solid waste,Trang,Tons per day,2560,130.0
Properly disposed solid waste,Trang,Tons per day,2561,75.68
Properly disposed solid waste,Trang,Tons per day,2562,27.78
Properly disposed solid waste,Trang,Tons per day,2563,30.0
Properly disposed solid waste,Trang,Tons per day,2564,137.0
Properly disposed solid waste,Trang,Tons per day,2565,123.0
Properly disposed solid waste,Pattani,Tons per day,2556,0.0
Properly disposed solid waste,Pattani,Tons per day,2557,70.0
Properly disposed solid waste,Pattani,Tons per day,2558,129.0
Properly disposed solid waste,Pattani,Tons per day,2559,82.52
Properly disposed solid waste,Pattani,Tons per day,2560,74.0
Properly disposed solid waste,Pattani,Tons per day,2561,67.74
Properly disposed solid waste,Pattani,Tons per day,2562,75.6
Properly disposed solid waste,Pattani,Tons per day,2563,89.0
Properly disposed solid waste,Pattani,Tons per day,2564,116.0
Properly disposed solid waste,Pattani,Tons per day,2565,125.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2556,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2557,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2558,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2559,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2560,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2561,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2562,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2563,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2564,0.0
Accumulated solid waste,Krung Thep Maha Nakhon (Bangkok),Tonnes,2565,0.0
Accumulated solid waste,Roi Et,Tonnes,2556,91979.37
Accumulated solid waste,Roi Et,Tonnes,2557,217656.0
Accumulated solid waste,Roi Et,Tonnes,2558,176522.02
Accumulated solid waste,Roi Et,Tonnes,2559,124955.0
Accumulated solid waste,Roi Et,Tonnes,2560,47577.0
Accumulated solid waste,Roi Et,Tonnes,2561,9283.76
Accumulated solid waste,Roi Et,Tonnes,2562,13754.0
Accumulated solid waste,Roi Et,Tonnes,2563,975.0
Accumulated solid waste,Roi Et,Tonnes,2564,1139.0
Accumulated solid waste,Roi Et,Tonnes,2565,37080.0
Accumulated solid waste,Mukdahan,Tonnes,2556,61.29
Accumulated solid waste,Mukdahan,Tonnes,2557,38301.0
Accumulated solid waste,Mukdahan,Tonnes,2558,38301.0
Accumulated solid waste,Mukdahan,Tonnes,2559,4127.0
Accumulated solid waste,Mukdahan,Tonnes,2560,331.0
Accumulated solid waste,Mukdahan,Tonnes,2561,63.75
Accumulated solid waste,Mukdahan,Tonnes,2562,14665.7
Accumulated solid waste,Mukdahan,Tonnes,2563,42.0
Accumulated solid waste,Mukdahan,Tonnes,2564,270000.0
Accumulated solid waste,Mukdahan,Tonnes,2565,294150.0
Accumulated solid waste,Lamphun,Tonnes,2556,731.76
Accumulated solid waste,Lamphun,Tonnes,2557,902.25
Accumulated solid waste,Lamphun,Tonnes,2558,782.25
Accumulated solid waste,Lamphun,Tonnes,2559,131.0
Accumulated solid waste,Lamphun,Tonnes,2560,22.0
Accumulated solid waste,Lamphun,Tonnes,2561,0.0
Accumulated solid waste,Lamphun,Tonnes,2562,0.0
Accumulated solid waste,Lamphun,Tonnes,2563,0.0
Accumulated solid waste,Lamphun,Tonnes,2564,0.0
Accumulated solid waste,Lamphun,Tonnes,2565,0.0
Accumulated solid waste,Trang,Tonnes,2556,77919.39
Accumulated solid waste,Trang,Tonnes,2557,212719.2
Accumulated solid waste,Trang,Tonnes,2558,163080.0
Accumulated solid waste,Trang,Tonnes,2559,80408.0
Accumulated solid waste,Trang,Tonnes,2560,41196.0
Accumulated solid waste,Trang,Tonnes,2561,40029.65
Accumulated solid waste,Trang,Tonnes,2562,42664.79
Accumulated solid waste,Trang,Tonnes,2563,40501.0
Accumulated solid waste,Trang,Tonnes,2564,42368.0
Accumulated solid waste,Trang,Tonnes,2565,43900.0
Accumulated solid waste,Narathiwat,Tonnes,2556,79096.0
Accumulated solid waste,Narathiwat,Tonnes,2557,31809.15
Accumulated solid waste,Narathiwat,Tonnes,2558,53739.6
Accumulated solid waste,Narathiwat,Tonnes,2559,59243.0
Accumulated solid waste,Narathiwat,Tonnes,2560,48105.0
Accumulated solid waste,Narathiwat,Tonnes,2561,57957.75
Accumulated solid waste,Narathiwat,Tonnes,2562,39437.86
Accumulated solid waste,Narathiwat,Tonnes,2563,37926.0
Accumulated solid waste,Narathiwat,Tonnes,2564,50229.0
Accumulated solid waste,Narathiwat,Tonnes,2565,66550.0
Recycled solid waste,Nakhon Ratchasima,Tons per day,2556,279.98
Recycled solid waste,Nakhon Ratchasima,Tons per day,2557,70.0
Recycled solid waste,Nakhon Ratchasima,Tons per day,2558,120.0
Recycled solid waste,Nakhon Ratchasima,Tons per day,2559,625.18
Recycled solid waste,Nakhon Ratchasima,Tons per day,2560,958.0
Recycled solid waste,Nakhon Ratchasima,Tons per day,2561,1021.06
Recycled solid waste,Nakhon Ratchasima,Tons per day,2562,1288.67
Recycled solid waste,Nakhon Ratchasima,Tons per day,2563,1088.5
Recycled solid waste,Nakhon Ratchasima,Tons per day,2564,1129.0
Recycled solid waste,Nakhon Ratchasima,Tons per day,2565,1000.0
Recycled solid waste,Ubon Ratchathani,Tons per day,2556,365.88
Recycled solid waste,Ubon Ratchathani,Tons per day,2557,95.0
Recycled solid waste,Ubon Ratchathani,Tons per day,2558,95.0
Recycled solid waste,Ubon Ratchathani,Tons per day,2559,381.01
Recycled solid waste,Ubon Ratchathani,Tons per day,2560,384.0
Recycled solid waste,Ubon Ratchathani,Tons per day,2561,1038.29
Recycled solid waste,Ubon Ratchathani,Tons per day,2562,1214.38
Recycled solid waste,Ubon Ratchathani,Tons per day,2563,838.6
Recycled solid waste,Ubon Ratchathani,Tons per day,2564,841.0
Recycled solid waste,Ubon Ratchathani,Tons per day,2565,954.0
Recycled solid waste,Ratchaburi,Tons per day,2556,159.79
Recycled solid waste,Ratchaburi,Tons per day,2557,160.0
